idna_subject,checker_type,destination,source,tested_at,session_id
0.0.0.0mc.teamdoge.com,AVAILABILITY,domains.txt,domains.txt,2021-06-03 23:59:19.473660,acfbf64650cefd134d1f5fb2
0.0.0.0mro.poolto.be,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:01.999746,acfbf64650cefd134d1f5fb2
0.0.0.0ms.suremine.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:02.124308,acfbf64650cefd134d1f5fb2
0.0.0.0musicoin.pools.hppcg.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:02.426184,acfbf64650cefd134d1f5fb2
0.0.0.0mx.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:02.684506,acfbf64650cefd134d1f5fb2
0.0.0.0mx.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:02.929607,acfbf64650cefd134d1f5fb2
0.0.0.0mx01.teamdoge.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:03.056453,acfbf64650cefd134d1f5fb2
0.0.0.0mx10.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:03.308705,acfbf64650cefd134d1f5fb2
0.0.0.0mx2.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:03.551804,acfbf64650cefd134d1f5fb2
0.0.0.0mx4.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:03.796747,acfbf64650cefd134d1f5fb2
0.0.0.0mx4.nexious.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:07.591613,acfbf64650cefd134d1f5fb2
0.0.0.0mx5.nexious.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:11.484064,acfbf64650cefd134d1f5fb2
0.0.0.0mx7.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:11.614569,acfbf64650cefd134d1f5fb2
0.0.0.0mxs.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:11.742397,acfbf64650cefd134d1f5fb2
0.0.0.0napi-dev.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:11.994957,acfbf64650cefd134d1f5fb2
0.0.0.0nawstratum.miningpool.shop,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:13.422284,acfbf64650cefd134d1f5fb2
0.0.0.0nb2x.miningpool.shop,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:14.846120,acfbf64650cefd134d1f5fb2
0.0.0.0nb2xbot.miningpool.shop,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:16.266270,acfbf64650cefd134d1f5fb2
0.0.0.0nboxcoin.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:16.390864,acfbf64650cefd134d1f5fb2
0.0.0.0nciv.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:16.516840,acfbf64650cefd134d1f5fb2
0.0.0.0ncorgi.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:16.644740,acfbf64650cefd134d1f5fb2
0.0.0.0ncwy.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:16.771117,acfbf64650cefd134d1f5fb2
0.0.0.0ndatabase-2.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:16.850832,acfbf64650cefd134d1f5fb2
0.0.0.0new.miningpool.shop,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:18.426699,acfbf64650cefd134d1f5fb2
0.0.0.0newmail.nexious.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:20.441338,acfbf64650cefd134d1f5fb2
0.0.0.0nhdk.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:20.569207,acfbf64650cefd134d1f5fb2
0.0.0.0nhenry.bytecoins.world,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:20.725258,acfbf64650cefd134d1f5fb2
0.0.0.0nhoc.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:20.855097,acfbf64650cefd134d1f5fb2
0.0.0.0nmb.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:20.892241,acfbf64650cefd134d1f5fb2
0.0.0.0nmx.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:21.018890,acfbf64650cefd134d1f5fb2
0.0.0.0nnode-14.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:21.098727,acfbf64650cefd134d1f5fb2
0.0.0.0nnode-3.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:21.195495,acfbf64650cefd134d1f5fb2
0.0.0.0nnode-6.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:21.275543,acfbf64650cefd134d1f5fb2
0.0.0.0nnode-7.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:24.869146,acfbf64650cefd134d1f5fb2
0.0.0.0node-15.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:28.478810,acfbf64650cefd134d1f5fb2
0.0.0.0node-8.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:28.557710,acfbf64650cefd134d1f5fb2
0.0.0.0noreo.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:28.686568,acfbf64650cefd134d1f5fb2
0.0.0.0ns2.nexious.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:30.781653,acfbf64650cefd134d1f5fb2
0.0.0.0outmail.teamdoge.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:30.895189,acfbf64650cefd134d1f5fb2
0.0.0.0owa.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:30.943106,acfbf64650cefd134d1f5fb2
0.0.0.0pbrand.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:31.069831,acfbf64650cefd134d1f5fb2
0.0.0.0pc16.bytecoins.world,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:31.197092,acfbf64650cefd134d1f5fb2
0.0.0.0phi.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:31.329264,acfbf64650cefd134d1f5fb2
0.0.0.0philadelphia.bytecoins.world,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:31.487842,acfbf64650cefd134d1f5fb2
0.0.0.0poczta.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:31.536399,acfbf64650cefd134d1f5fb2
0.0.0.0poczta.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:31.582313,acfbf64650cefd134d1f5fb2
0.0.0.0pool.bytecoins.world,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:31.737297,acfbf64650cefd134d1f5fb2
0.0.0.0pool.plura.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:31.993496,acfbf64650cefd134d1f5fb2
0.0.0.0pool04.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:32.417059,acfbf64650cefd134d1f5fb2
0.0.0.0pool06.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:32.753518,acfbf64650cefd134d1f5fb2
0.0.0.0pop.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:32.928290,acfbf64650cefd134d1f5fb2
0.0.0.0postmaster.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:33.054046,acfbf64650cefd134d1f5fb2
0.0.0.0postmaster.dashminer.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:33.401001,acfbf64650cefd134d1f5fb2
0.0.0.0postmaster.nexious.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:35.560976,acfbf64650cefd134d1f5fb2
0.0.0.0pte.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:35.597611,acfbf64650cefd134d1f5fb2
0.0.0.0pwp.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:35.644011,acfbf64650cefd134d1f5fb2
0.0.0.0rdd.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:35.772080,acfbf64650cefd134d1f5fb2
0.0.0.0rdd.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:36.197568,acfbf64650cefd134d1f5fb2
0.0.0.0relay.suremine.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:36.234614,acfbf64650cefd134d1f5fb2
0.0.0.0relay1.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:36.360008,acfbf64650cefd134d1f5fb2
0.0.0.0relay2.nexious.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:38.397515,acfbf64650cefd134d1f5fb2
0.0.0.0remote.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:38.522993,acfbf64650cefd134d1f5fb2
0.0.0.0rpd.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:38.654893,acfbf64650cefd134d1f5fb2
0.0.0.0safecoin.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:00:39.003065,acfbf64650cefd134d1f5fb2
0.0.0.0se.poolto.be,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:20.460992,acfbf64650cefd134d1f5fb2
0.0.0.0secure.thor.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:20.628799,acfbf64650cefd134d1f5fb2
0.0.0.0server2.dashminer.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:20.885552,acfbf64650cefd134d1f5fb2
0.0.0.0service.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:21.011833,acfbf64650cefd134d1f5fb2
0.0.0.0sf.dashminer.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:21.267106,acfbf64650cefd134d1f5fb2
0.0.0.0shibe.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:21.396043,acfbf64650cefd134d1f5fb2
0.0.0.0slk.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:21.430932,acfbf64650cefd134d1f5fb2
0.0.0.0sms.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:21.556522,acfbf64650cefd134d1f5fb2
0.0.0.0smtp01.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:21.682603,acfbf64650cefd134d1f5fb2
0.0.0.0smtpauth.dashminer.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:21.939116,acfbf64650cefd134d1f5fb2
0.0.0.0smtpauth.nexious.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:23.889938,acfbf64650cefd134d1f5fb2
0.0.0.0smtpseguro.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:24.018336,acfbf64650cefd134d1f5fb2
0.0.0.0spam.suremine.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:24.094166,acfbf64650cefd134d1f5fb2
0.0.0.0srbminer.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:24.515998,acfbf64650cefd134d1f5fb2
0.0.0.0staging.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:24.646455,acfbf64650cefd134d1f5fb2
0.0.0.0stratum-asia.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:25.067238,acfbf64650cefd134d1f5fb2
0.0.0.0stratum.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:25.199354,acfbf64650cefd134d1f5fb2
0.0.0.0stratumx11.miningpool.shop,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:26.594366,acfbf64650cefd134d1f5fb2
0.0.0.0test.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:26.715800,acfbf64650cefd134d1f5fb2
0.0.0.0test.pkr.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:26.847544,acfbf64650cefd134d1f5fb2
0.0.0.0test.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:27.184732,acfbf64650cefd134d1f5fb2
0.0.0.0trk.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:27.223687,acfbf64650cefd134d1f5fb2
0.0.0.0ub.nexious.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:29.060354,acfbf64650cefd134d1f5fb2
0.0.0.0uk03.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:29.394845,acfbf64650cefd134d1f5fb2
0.0.0.0unitedstates.bytecoins.world,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:29.523320,acfbf64650cefd134d1f5fb2
0.0.0.0us-east-2-s3.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:29.775138,acfbf64650cefd134d1f5fb2
0.0.0.0us1.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:30.113363,acfbf64650cefd134d1f5fb2
0.0.0.0uvc.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:01:30.240609,acfbf64650cefd134d1f5fb2
0.0.0.0via.poolto.be,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:11.769741,acfbf64650cefd134d1f5fb2
0.0.0.0vip.miningpool.shop,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:13.224123,acfbf64650cefd134d1f5fb2
0.0.0.0vmail.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:13.367565,acfbf64650cefd134d1f5fb2
0.0.0.0vmail.nexious.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:15.375259,acfbf64650cefd134d1f5fb2
0.0.0.0vmail.teamdoge.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:15.428420,acfbf64650cefd134d1f5fb2
0.0.0.0vps.nexious.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:17.402525,acfbf64650cefd134d1f5fb2
0.0.0.0w1.bytecoins.world,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:17.557510,acfbf64650cefd134d1f5fb2
0.0.0.0webmail.puppy.li,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:17.783109,acfbf64650cefd134d1f5fb2
0.0.0.0webminer-xmr.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:18.160064,acfbf64650cefd134d1f5fb2
0.0.0.0wiki.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:18.322088,acfbf64650cefd134d1f5fb2
0.0.0.0ws01.coinlab.biz,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:19.720502,acfbf64650cefd134d1f5fb2
0.0.0.0ws032.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:20.145627,acfbf64650cefd134d1f5fb2
0.0.0.0ww1.xmr.hashinvest.net,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:20.624057,acfbf64650cefd134d1f5fb2
0.0.0.0ww16.mpos.teamdoge.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:20.665032,acfbf64650cefd134d1f5fb2
0.0.0.0ww2.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:20.794187,acfbf64650cefd134d1f5fb2
0.0.0.0ww2.fur.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:20.928055,acfbf64650cefd134d1f5fb2
0.0.0.0ww2.hoc.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:21.057182,acfbf64650cefd134d1f5fb2
0.0.0.0ww2.shibe.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:21.190152,acfbf64650cefd134d1f5fb2
0.0.0.0ww35.box.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:21.320812,acfbf64650cefd134d1f5fb2
0.0.0.0ww35.mil.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:21.451520,acfbf64650cefd134d1f5fb2
0.0.0.0ww35.piggy.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:21.581241,acfbf64650cefd134d1f5fb2
0.0.0.0ww35.shibe.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:21.713242,acfbf64650cefd134d1f5fb2
0.0.0.0ww35.sync.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:21.841294,acfbf64650cefd134d1f5fb2
0.0.0.0ww35.thor.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:21.968934,acfbf64650cefd134d1f5fb2
0.0.0.0ww43.citrix.webmine.pro,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:22.397493,acfbf64650cefd134d1f5fb2
0.0.0.0ww6.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:22.484605,acfbf64650cefd134d1f5fb2
0.0.0.0ww6.teamdoge.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:22.526251,acfbf64650cefd134d1f5fb2
0.0.0.0www.ali.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:22.604100,acfbf64650cefd134d1f5fb2
0.0.0.0www.au.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:22.647042,acfbf64650cefd134d1f5fb2
0.0.0.0www.blc.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:22.685744,acfbf64650cefd134d1f5fb2
0.0.0.0www.fbc.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:22.723394,acfbf64650cefd134d1f5fb2
0.0.0.0www.give.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:22.763873,acfbf64650cefd134d1f5fb2
0.0.0.0www.icg.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:22.801110,acfbf64650cefd134d1f5fb2
0.0.0.0www.maru.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:22.836676,acfbf64650cefd134d1f5fb2
0.0.0.0www.miningpool.online,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:24.913850,acfbf64650cefd134d1f5fb2
0.0.0.0www.nmb.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:24.954695,acfbf64650cefd134d1f5fb2
0.0.0.0www.pkr.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.162109,acfbf64650cefd134d1f5fb2
0.0.0.0www.pot.suremine.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.217072,acfbf64650cefd134d1f5fb2
0.0.0.0www.rce.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.255688,acfbf64650cefd134d1f5fb2
0.0.0.0www.rtc.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.293430,acfbf64650cefd134d1f5fb2
0.0.0.0www.ssv.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.350116,acfbf64650cefd134d1f5fb2
0.0.0.0www.tc.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.388477,acfbf64650cefd134d1f5fb2
0.0.0.0www.toc.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.425492,acfbf64650cefd134d1f5fb2
0.0.0.0www.upm.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.463573,acfbf64650cefd134d1f5fb2
0.0.0.0www.wcc.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.499915,acfbf64650cefd134d1f5fb2
0.0.0.0www.xmg.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.536305,acfbf64650cefd134d1f5fb2
0.0.0.0www1.suremine.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.576693,acfbf64650cefd134d1f5fb2
0.0.0.0www2.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.706999,acfbf64650cefd134d1f5fb2
0.0.0.0x.bcc.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:25.863399,acfbf64650cefd134d1f5fb2
0.0.0.0x16.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:02:26.296026,acfbf64650cefd134d1f5fb2
0.0.0.0xdn.poolto.be,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:07.896248,acfbf64650cefd134d1f5fb2
0.0.0.0xi.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:07.942349,acfbf64650cefd134d1f5fb2
0.0.0.0xla.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:08.363300,acfbf64650cefd134d1f5fb2
0.0.0.0xmr-1.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:08.446810,acfbf64650cefd134d1f5fb2
0.0.0.0xmr-5.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:08.547120,acfbf64650cefd134d1f5fb2
0.0.0.0xmr-cn.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:08.974517,acfbf64650cefd134d1f5fb2
0.0.0.0xp.bytecoins.world,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:09.140735,acfbf64650cefd134d1f5fb2
0.0.0.0zec-hk.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:09.482172,acfbf64650cefd134d1f5fb2
0.0.0.pornodv.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:11.116916,acfbf64650cefd134d1f5fb2
0.0.03zzz.openvpn.www.eth.bw.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:13.959520,acfbf64650cefd134d1f5fb2
0.0.04.free.fr,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:15.293392,acfbf64650cefd134d1f5fb2
0.0.0alerts.hemnes.win,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:15.459771,acfbf64650cefd134d1f5fb2
0.0.0amx.letshash.online,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:15.576953,acfbf64650cefd134d1f5fb2
0.0.0antispam.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:15.627838,acfbf64650cefd134d1f5fb2
0.0.0ap-southeast-1-s2.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:15.998168,acfbf64650cefd134d1f5fb2
0.0.0archiv.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:16.133384,acfbf64650cefd134d1f5fb2
0.0.0atomi.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:16.386019,acfbf64650cefd134d1f5fb2
0.0.0au04.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:16.726513,acfbf64650cefd134d1f5fb2
0.0.0auth.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:16.855119,acfbf64650cefd134d1f5fb2
0.0.0authsmtp.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:16.986246,acfbf64650cefd134d1f5fb2
0.0.0autoconfig.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:17.034980,acfbf64650cefd134d1f5fb2
0.0.0b.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:17.179804,acfbf64650cefd134d1f5fb2
0.0.0b2g-solo.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:17.432783,acfbf64650cefd134d1f5fb2
0.0.0bbc-srbminer.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:17.682191,acfbf64650cefd134d1f5fb2
0.0.0blog.bytecoins.world,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:17.737258,acfbf64650cefd134d1f5fb2
0.0.0bltz.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:17.868044,acfbf64650cefd134d1f5fb2
0.0.0box.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:17.999649,acfbf64650cefd134d1f5fb2
0.0.0bs.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:18.049995,acfbf64650cefd134d1f5fb2
0.0.0bzc.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:18.391331,acfbf64650cefd134d1f5fb2
0.0.0clc.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:18.429590,acfbf64650cefd134d1f5fb2
0.0.0cmt.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:18.764521,acfbf64650cefd134d1f5fb2
0.0.0cn05.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:19.103602,acfbf64650cefd134d1f5fb2
0.0.0comcoin.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:19.231831,acfbf64650cefd134d1f5fb2
0.0.0comune.dashminer.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:19.497501,acfbf64650cefd134d1f5fb2
0.0.0countdown.bytecoins.world,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:19.546005,acfbf64650cefd134d1f5fb2
0.0.0creat.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:19.594960,acfbf64650cefd134d1f5fb2
0.0.0cwy.api.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:19.645913,acfbf64650cefd134d1f5fb2
0.0.0dash.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:19.895104,acfbf64650cefd134d1f5fb2
0.0.0database-1.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:19.980473,acfbf64650cefd134d1f5fb2
0.0.0database-2.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:20.102056,acfbf64650cefd134d1f5fb2
0.0.0database.minercircle.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:20.181425,acfbf64650cefd134d1f5fb2
0.0.0dev.miningpool.tech,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:29.218901,acfbf64650cefd134d1f5fb2
0.0.0dgd.hashhot.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:29.274817,acfbf64650cefd134d1f5fb2
0.0.0direct.cryptopool.eu,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:29.405089,acfbf64650cefd134d1f5fb2
0.0.0down.veriblockpool.com,AVAILABILITY,domains.txt,domains.txt,2021-06-04 00:03:29.660522,acfbf64650cefd134d1f5fb2
